proceedings:ID,booktitle:string,editor:string[],ee:string[],key:string,number:string,title:string,volume:string,year:int,in_selected_ip_subset,doi,edition
2055866,QFM,Axel Legay|Claus R. Thrane|Uli Fahrenberg,http://arxiv.org/abs/1212.3454|https://doi.org/10.4204/EPTCS.103,journals/corr/abs-1212-3454,,"Proceedings Quantities in Formal Methods, QFM 2012, Paris, France, 28 August 2012.",103,2012,True,http://arxiv.org/abs/1212.3454|https://doi.org/10.4204/EPTCS.103,103
2056478,MBT,Alexander K. Petrenko|Holger Schlingloff,http://arxiv.org/abs/1303.0379|https://doi.org/10.4204/EPTCS.111,journals/corr/abs-1303-0379,,"Proceedings Eighth Workshop on Model-Based Testing, MBT 2013, Rome, Italy, 17th March 2013.",111,2013,True,http://arxiv.org/abs/1303.0379|https://doi.org/10.4204/EPTCS.111,111
2057486,GCM@STAF,Berthold Hoffmann|Mark Minas,https://arxiv.org/abs/2012.01181|https://doi.org/10.4204/EPTCS.330,journals/corr/abs-2012-01181,,"Proceedings of the Eleventh International Workshop on Graph Computation Models, GCM@STAF 2020, Online-Workshop, 24th June 2020.",330,2020,True,https://arxiv.org/abs/2012.01181|https://doi.org/10.4204/EPTCS.330,330
2061270,CREST@ETAPS,Alex Groce|Stefan Leue,http://arxiv.org/abs/1710.02770,journals/corr/abs-1710-02770,,"Proceedings 2nd International Workshop on Causal Reasoning for Embedded and safety-critical Systems Technologies, CREST@ETAPS 2017, Uppsala, Sweden, 29th April 2017.",259,2017,True,,259
2061661,ICE,Alberto Lluch-Lafuente|Ana Sokolova|Ivan Lanese|Marco Carbone,http://arxiv.org/abs/1310.4019|https://doi.org/10.4204/EPTCS.131|https://www.wikidata.org/entity/Q56500866,journals/corr/CarboneLLS13,,"Proceedings 6th Interaction and Concurrency Experience, ICE 2013, Florence, Italy, 6th June 2013.",131,2013,True,http://arxiv.org/abs/1310.4019|https://doi.org/10.4204/EPTCS.131|https://www.wikidata.org/entity/Q56500866,131
2061670,GraMSec,Barbara Kordy|Sjouke Mauw|Wolter Pieters,http://arxiv.org/abs/1404.1634|https://doi.org/10.4204/EPTCS.148,journals/corr/KordyMP14,,"Proceedings First International Workshop on Graphical Models for Security, GraMSec 2014, Grenoble, France, April 12, 2014.",148,2014,True,http://arxiv.org/abs/1404.1634|https://doi.org/10.4204/EPTCS.148,148
2062037,TAV-WEB,Gwen Salaün|Sylvain Hallé|Xiang Fu,http://arxiv.org/abs/1009.3306|https://doi.org/10.4204/EPTCS.35,journals/corr/abs-1009-3306,,"Proceedings Fourth International Workshop on Testing, Analysis and Verification of Web Software, TAV-WEB 2010, Antwerp, Belgium, 21 September 2010.",35,2010,True,http://arxiv.org/abs/1009.3306|https://doi.org/10.4204/EPTCS.35,35
2062878,TERMGRAPH,Aart Middeldorp|Femke van Raamsdonk,http://arxiv.org/abs/1505.06818|https://doi.org/10.4204/EPTCS.183,journals/corr/MiddeldorpR15,,"Proceedings 8th International Workshop on Computing with Terms and Graphs, TERMGRAPH 2014, Vienna, Austria, July 13, 2014.",183,2015,True,http://arxiv.org/abs/1505.06818|https://doi.org/10.4204/EPTCS.183,183
2064638,ADG,Predrag Janicic|Zoltán Kovács,https://arxiv.org/abs/2112.14770|https://doi.org/10.4204/EPTCS.352,journals/corr/abs-2112-14770,,"Proceedings of the 13th International Conference on Automated Deduction in Geometry, ADG 2021, Hagenberg, Austria/virtual, September 15-17, 2021.",352,2021,True,https://arxiv.org/abs/2112.14770|https://doi.org/10.4204/EPTCS.352,352
2066691,TFPIE,Jay McCarthy|Johan Jeuring,http://arxiv.org/abs/1611.08651|https://doi.org/10.4204/EPTCS.230,journals/corr/JeuringM16,,"Proceedings of the 4th and 5th International Workshop on Trends in Functional Programming in Education, TFPIE 2016, Sophia-Antipolis, France, and University of Maryland, College Park, MD, USA, June 2, 2015, and June 7, 2016.",230,2016,True,http://arxiv.org/abs/1611.08651|https://doi.org/10.4204/EPTCS.230,230
2068573,GCM@STAF,Christopher M. Poskitt|Reiko Heckel,https://doi.org/10.4204/EPTCS.374|https://doi.org/10.48550/arXiv.2212.10975,journals/corr/abs-2212-10975,,"Proceedings of the Thirteenth International Workshop on Graph Computation Models, GCM@STAF 2022, Nantes, France, 6th July 2022.",374,2022,True,https://doi.org/10.4204/EPTCS.374|https://doi.org/10.48550/arXiv.2212.10975,374
2070278,PLACES,Alastair R. Beresford|Simon J. Gay,http://arxiv.org/abs/1002.1408|https://doi.org/10.4204/EPTCS.17,journals/corr/abs-1002-1408,,"Proceedings Second International Workshop on Programming Language Approaches to Concurrency and Communication-cEntric Software, PLACES 2009, York, UK, 22nd March 2009.",17,2009,True,http://arxiv.org/abs/1002.1408|https://doi.org/10.4204/EPTCS.17,17
2071898,ICE,Alberto Lluch-Lafuente|Ana Sokolova|Hugo Torres Vieira|Ivan Lanese,http://arxiv.org/abs/1410.7013|https://doi.org/10.4204/EPTCS.166|https://www.wikidata.org/entity/Q56497167,journals/corr/LaneseLSV14,,"Proceedings 7th Interaction and Concurrency Experience, ICE 2014, Berlin, Germany, 6th June 2014.",166,2014,True,http://arxiv.org/abs/1410.7013|https://doi.org/10.4204/EPTCS.166|https://www.wikidata.org/entity/Q56497167,166
2072395,GRAPHITE,Anton Wijs|Dragan Bosnacki|Stefan Edelkamp,http://arxiv.org/abs/1210.6118|https://doi.org/10.4204/EPTCS.99,journals/corr/abs-1210-6118,,"Proceedings First Workshop on GRAPH Inspection and Traversal Engineering, GRAPHITE 2012, Tallinn, Estonia, 1st April 2012.",99,2012,True,http://arxiv.org/abs/1210.6118|https://doi.org/10.4204/EPTCS.99,99
2073441,CAPNS@QI,Bob Coecke|Dan Marsden|Dimitri Kartsaklis|Jules Hedges|Martha Lewis,http://arxiv.org/abs/1811.02701|https://doi.org/10.4204/EPTCS.283,journals/corr/abs-1811-02701,,"Proceedings of the 2018 Workshop on Compositional Approaches in Physics, NLP, and Social Sciences, CAPNS@QI 2018, Nice, France, 2nd-3rd September 2018.",283,2018,True,http://arxiv.org/abs/1811.02701|https://doi.org/10.4204/EPTCS.283,283
2074699,Infinity,Ahmed Rezine|Mohamed Faouzi Atig,http://arxiv.org/abs/1302.3105|https://doi.org/10.4204/EPTCS.107,journals/corr/abs-1302-3105,,"Proceedings 14th International Workshop on Verification of Infinite-State Systems, Infinity 2012, Paris, France, 27th August 2012.",107,2012,True,http://arxiv.org/abs/1302.3105|https://doi.org/10.4204/EPTCS.107,107
2074791,WWV,Francesco Tiezzi 0001|Josep Silva,http://arxiv.org/abs/1210.5783|https://doi.org/10.4204/EPTCS.98,journals/corr/abs-1210-5783,,"Proceedings 8th International Workshop on Automated Specification and Verification of Web Systems, WWV 2012, Stockholm, Sweden, 16th July 2012.",98,2012,True,http://arxiv.org/abs/1210.5783|https://doi.org/10.4204/EPTCS.98,98
2079666,PrePost@iFM,Adrian Francalanza|Gordon J. Pace,http://arxiv.org/abs/1708.06889,journals/corr/abs-1708-06889,,"Proceedings Second International Workshop on Pre- and Post-Deployment Verification Techniques, PrePost@iFM 2017, Torino, Italy, 19 September 2017.",254,2017,True,,254
2079809,GandALF,Domenico Cantone|Giorgio Delzanno,http://arxiv.org/abs/1609.03648|https://doi.org/10.4204/EPTCS.226,journals/corr/CantoneD16,,"Proceedings of the Seventh International Symposium on Games, Automata, Logics and Formal Verification, GandALF 2016, Catania, Italy, 14-16 September 2016.",226,2016,True,http://arxiv.org/abs/1609.03648|https://doi.org/10.4204/EPTCS.226,226
2080160,QPL,Bob Coecke|Matthew Leifer,https://arxiv.org/abs/2004.14750|https://doi.org/10.4204/EPTCS.318,journals/corr/abs-2004-14750,,"Proceedings 16th International Conference on Quantum Physics and Logic, QPL 2019, Chapman University, Orange, CA, USA, June 10-14, 2019.",318,2020,True,https://arxiv.org/abs/2004.14750|https://doi.org/10.4204/EPTCS.318,318
2080504,SSV,Bastian Schlich|Franck Cassez|Gerwin Klein|Ralf Huuck,http://arxiv.org/abs/1211.5873|https://doi.org/10.4204/EPTCS.102,journals/corr/abs-1211-5873,,"Proceedings Seventh Conference on Systems Software Verification, SSV 2012, Sydney, Australia, 28-30 November 2012.",102,2012,True,http://arxiv.org/abs/1211.5873|https://doi.org/10.4204/EPTCS.102,102
2082115,VPT@ETAPS,Alexei Lisitsa 0001|Andrei P. Nemytykh|Geoff W. Hamilton,http://arxiv.org/abs/1607.01835|https://doi.org/10.4204/EPTCS.216,journals/corr/HamiltonLN16,,"Proceedings of the Fourth International Workshop on Verification and Program Transformation, VPT@ETAPS 2016, Eindhoven, The Netherlands, 2nd April 2016.",216,2016,True,http://arxiv.org/abs/1607.01835|https://doi.org/10.4204/EPTCS.216,216
2082633,ACT,Bob Coecke|John Baez,https://arxiv.org/abs/2009.06334|https://doi.org/10.4204/EPTCS.323,journals/corr/abs-2009-06334,,"Proceedings Applied Category Theory 2019, ACT 2019, University of Oxford, UK, 15-19 July 2019.",323,2020,True,https://arxiv.org/abs/2009.06334|https://doi.org/10.4204/EPTCS.323,323
2087797,PROLE,Santiago Escobar 0001,http://arxiv.org/abs/1501.01693|https://doi.org/10.4204/EPTCS.173,journals/corr/Escobar15,,"Proceedings XIV Jornadas sobre Programación y Lenguajes, PROLE 2014, Cadiz, Spain, September 16-19, 2014.",173,2015,True,http://arxiv.org/abs/1501.01693|https://doi.org/10.4204/EPTCS.173,173
2091133,INFINITY,Ahmed Rezine|Yu-Fang Chen 0001,http://arxiv.org/abs/1010.6112|https://doi.org/10.4204/EPTCS.39,journals/corr/abs-1010-6112,,"Proceedings 12th International Workshop on Verification of Infinite-State Systems, INFINITY 2010, Singapore, Singapore, 21st September 2010.",39,2010,True,http://arxiv.org/abs/1010.6112|https://doi.org/10.4204/EPTCS.39,39
2091138,AiSoS,Axel Legay|Kim G. Larsen|Ulrik Nyman,http://arxiv.org/abs/1311.3195|https://doi.org/10.4204/EPTCS.133,journals/corr/LarsenLN13,,"Proceedings 1st Workshop on Advances in Systems of Systems, AiSoS 2013, Rome, Italy, 16th March 2013.",133,2013,True,http://arxiv.org/abs/1311.3195|https://doi.org/10.4204/EPTCS.133,133
2091494,ACL2,Grant O. Passmore|Ruben Gamboa,https://arxiv.org/abs/2009.12521|https://doi.org/10.4204/EPTCS.327,journals/corr/abs-2009-12521,,"Proceedings of the Sixteenth International Workshop on the ACL2 Theorem Prover and its Applications, Worldwide, Planet Earth, May 28-29, 2020.",327,2020,True,https://arxiv.org/abs/2009.12521|https://doi.org/10.4204/EPTCS.327,327
2092584,PDMC,Jaco van de Pol|Lubos Brim,http://arxiv.org/abs/0912.3036|https://doi.org/10.4204/EPTCS.14,journals/corr/abs-0912-3036,,"Proceedings 8th International Workshop on Parallel and Distributed Methods in verifiCation, PDMC 2009, Eindhoven, The Netherlands, 4th November 2009.",14,2009,True,http://arxiv.org/abs/0912.3036|https://doi.org/10.4204/EPTCS.14,14
2092771,MeTRiD@ETAPS,Saddek Bensalem|Simon Bliudze,http://arxiv.org/abs/1806.09330|https://doi.org/10.4204/EPTCS.272,journals/corr/abs-1806-09330,,"Proceedings of the 1st International Workshop on Methods and Tools for Rigorous System Design, MeTRiD@ETAPS 2018, Thessaloniki, Greece, 15th April 2018.",272,2018,True,http://arxiv.org/abs/1806.09330|https://doi.org/10.4204/EPTCS.272,272
2094581,TERMGRAPH,Detlef Plump|Rachid Echahed,http://arxiv.org/abs/1302.5997|https://doi.org/10.4204/EPTCS.110,journals/corr/abs-1302-5997,,"Proceedings 7th International Workshop on Computing with Terms and Graphs, TERMGRAPH 2013, Rome, Italy, 23th March 2013.",110,2013,True,http://arxiv.org/abs/1302.5997|https://doi.org/10.4204/EPTCS.110,110
2094957,EXPRESS/SOS,Jurriaan Rot|Ornela Dardha,https://arxiv.org/abs/2008.12414|https://doi.org/10.4204/EPTCS.322,journals/corr/abs-2008-12414,,"Proceedings Combined 27th International Workshop on Expressiveness in Concurrency and 17th Workshop on Structural Operational Semantics, EXPRESS/SOS 2020, and 17th Workshop on Structural Operational SemanticsOnline, 31 August 2020.",322,2020,True,https://arxiv.org/abs/2008.12414|https://doi.org/10.4204/EPTCS.322,322
2095969,PxTP,Chantal Keller|Mathias Fleury,https://arxiv.org/abs/2107.01544|https://doi.org/10.4204/EPTCS.336,journals/corr/abs-2107-01544,,"Proceedings Seventh Workshop on Proof eXchange for Theorem Proving, PxTP 2021, Pittsburg, PA, USA, July 11, 2021.",336,2021,True,https://arxiv.org/abs/2107.01544|https://doi.org/10.4204/EPTCS.336,336
2098136,FESCA@ETAPS,Bara Buhnova|Jan Kofron|Jana Tumova,http://arxiv.org/abs/1603.08371|https://doi.org/10.4204/EPTCS.205,journals/corr/KofronTB16,,"Proceedings of the 13th International Workshop on Formal Engineering Approaches to Software Components and Architectures, FESCA@ETAPS 2016, Eindhoven, The Netherlands, 3rd April 2016.",205,2016,True,http://arxiv.org/abs/1603.08371|https://doi.org/10.4204/EPTCS.205,205
2098346,LFMTP,Karl Crary|Marino Miculan,http://arxiv.org/abs/1009.2189|https://doi.org/10.4204/EPTCS.34,journals/corr/abs-1009-2189,,"Proceedings 5th International Workshop on Logical Frameworks and Meta-languages: Theory and Practice, LFMTP 2010, Edinburgh, UK, 14th July 2010.",34,2010,True,http://arxiv.org/abs/1009.2189|https://doi.org/10.4204/EPTCS.34,34
2101698,CoALP-Ty,Ekaterina Komendantskaya|John Power,http://arxiv.org/abs/1709.04199,journals/corr/abs-1709-04199,,"Proceedings of the First Workshop on Coalgebra, Horn Clause Logic Programming and Types, CoALP-Ty 2016, Edinburgh, UK, 28-29 November 2016.",258,2017,True,,258
2104250,GCM@STAF,Berthold Hoffmann|Mark Minas,https://arxiv.org/abs/2112.10217|https://doi.org/10.4204/EPTCS.350,journals/corr/abs-2112-10217,,"Proceedings Twelfth International Workshop on Graph Computational Models, GCM@STAF 2021, Online, 22nd June 2021.",350,2021,True,https://arxiv.org/abs/2112.10217|https://doi.org/10.4204/EPTCS.350,350
2106211,FMSPLE@ETAPS,Julia Rubin|Thomas Thüm,http://arxiv.org/abs/1603.08577|https://doi.org/10.4204/EPTCS.206,journals/corr/RubinT16,,"Proceedings 7th International Workshop on Formal Methods and Analysis in Software Product Line Engineering, FMSPLE@ETAPS 2016, Eindhoven, The Netherlands, April 3, 2016.",206,2016,True,http://arxiv.org/abs/1603.08577|https://doi.org/10.4204/EPTCS.206,206
2106786,QFM,Annabelle McIver|Carroll Morgan|Jasen Markovski|Manuel Núñez 0001|Pedro R. D'Argenio|Pieter J. L. Cuijpers|Suzana Andova,http://arxiv.org/abs/0912.2128|https://doi.org/10.4204/EPTCS.13,journals/corr/abs-0912-2128,,"Proceedings First Workshop on Quantitative Formal Methods: Theory and Applications, QFM 2009, Eindhoven, The Netherlands, 3rd November 2009.",13,2009,True,http://arxiv.org/abs/0912.2128|https://doi.org/10.4204/EPTCS.13,13
2107619,Refine@IFM,Eerke A. Boiten|John Derrick|Steve Reeves,http://arxiv.org/abs/1305.5634|https://doi.org/10.4204/EPTCS.115,journals/corr/abs-1305-5634,,"Proceedings 16th International Refinement Workshop, Refine@IFM 2013, Turku, Finland, 11th June 2013.",115,2013,True,http://arxiv.org/abs/1305.5634|https://doi.org/10.4204/EPTCS.115,115
2108402,TTC,Louis M. Rose|Pieter Van Gorp|Steffen Mazanek,http://arxiv.org/abs/1111.4407|https://doi.org/10.4204/EPTCS.74,journals/corr/abs-1111-4407,,"Proceedings Fifth Transformation Tool Contest, TTC 2011, Zürich, Switzerland, June 29-30 2011.",74,2011,True,http://arxiv.org/abs/1111.4407|https://doi.org/10.4204/EPTCS.74,74
2108460,TARK,Jérôme Lang,http://arxiv.org/abs/1707.08250,journals/corr/Lang17a,,"Proceedings Sixteenth Conference on Theoretical Aspects of Rationality and Knowledge, TARK 2017, Liverpool, UK, 24-26 July 2017.",251,2017,True,,251
2110640,ACL2,Freek Verbeek|Julien Schmaltz,http://arxiv.org/abs/1406.1238|https://doi.org/10.4204/EPTCS.152,journals/corr/VerbeekS14,,"Proceedings Twelfth International Workshop on the ACL2 Theorem Prover and its Applications, Vienna, Austria, 12-13th July 2014.",152,2014,True,http://arxiv.org/abs/1406.1238|https://doi.org/10.4204/EPTCS.152,152
2111256,SNR@ETAPS,Erika Ábrahám|Sergiy Bogomolov,http://arxiv.org/abs/1704.02421,journals/corr/AbrahamB17,,"Proceedings 3rd International Workshop on Symbolic and Numerical Methods for Reachability Analysis, SNR@ETAPS 2017, Uppsala, Sweden, 22nd April 2017.",247,2017,True,,247
2111674,MSFP@ETAPS,Jeremy Gibbons|Max S. New,https://doi.org/10.4204/EPTCS.360|https://doi.org/10.48550/arXiv.2206.09534,journals/corr/abs-2206-09534,,"Proceedings Ninth Workshop on Mathematically Structured Functional Programming, MSFP@ETAPS 2022, Munich, Germany, 2nd April 2022.",360,2022,True,https://doi.org/10.4204/EPTCS.360|https://doi.org/10.48550/arXiv.2206.09534,360
2111684,TFPIE,James L. Caldwell|Peter Achten|Philip K. F. Hölzenspies,http://arxiv.org/abs/1412.4738|https://doi.org/10.4204/EPTCS.170,journals/corr/CaldwellHA14,,"Proceedings 3rd International Workshop on Trends in Functional Programming in Education, TFPIE 2014, Soesterberg, The Netherlands, 25th May 2014.",170,2014,True,http://arxiv.org/abs/1412.4738|https://doi.org/10.4204/EPTCS.170,170
2112155,ML/OCaml,Jacques Garrigue|Oleg Kiselyov,http://arxiv.org/abs/1512.01438|https://doi.org/10.4204/EPTCS.198,journals/corr/KiselyovG15,,"Proceedings ML Family/OCaml Users and Developers workshops, ML/OCaml 2014, Gothenburg, Sweden, September 4-5, 2014.",198,2015,True,http://arxiv.org/abs/1512.01438|https://doi.org/10.4204/EPTCS.198,198
2112289,SYNT,Parthasarathy Madhusudan|Pavol Cerný|Viktor Kuncak,http://arxiv.org/abs/1602.00786|https://doi.org/10.4204/EPTCS.202,journals/corr/CernyKM16,,"Proceedings Fourth Workshop on Synthesis, SYNT 2015, San Francisco, CA, USA, 18th July 2015.",202,2016,True,http://arxiv.org/abs/1602.00786|https://doi.org/10.4204/EPTCS.202,202
2112686,QAPL@ETAPS,Alessandro Aldini|Herbert Wiklicky,https://arxiv.org/abs/2001.06163|https://doi.org/10.4204/EPTCS.312,journals/corr/abs-2001-06163,,"Proceedings 16th Workshop on Quantitative Aspects of Programming Languages and Systems, QAPL@ETAPS 2019, Prague, Czech Republic, 7th April 2019.",312,2020,True,https://arxiv.org/abs/2001.06163|https://doi.org/10.4204/EPTCS.312,312
2116124,MOD*,Davide Bresolin|Luca Ferrucci|Manuel Mazzara|Marcello Maria Bersani,http://arxiv.org/abs/1411.3453|https://doi.org/10.4204/EPTCS.168|https://www.wikidata.org/entity/Q59255531,journals/corr/BersaniBFM14,,"Proceedings First Workshop on Logics and Model-checking for Self-* Systems, MOD* 2014, Bertinoro, Italy, 12th September 2014.",168,2014,True,http://arxiv.org/abs/1411.3453|https://doi.org/10.4204/EPTCS.168|https://www.wikidata.org/entity/Q59255531,168
2116796,QAPL,Herbert Wiklicky|Mirco Tribastone,http://arxiv.org/abs/1610.07696|https://doi.org/10.4204/EPTCS.227,journals/corr/TribastoneW16,,"Proceedings 14th International Workshop Quantitative Aspects of Programming Languages and Systems, QAPL 2016, Eindhoven, The Netherlands, April 2-3, 2016.",227,2016,True,http://arxiv.org/abs/1610.07696|https://doi.org/10.4204/EPTCS.227,227
2117830,FOCLASA,José Proença|Massimo Tivoli,http://arxiv.org/abs/1512.06947|https://doi.org/10.4204/EPTCS.201,journals/corr/ProencaT15,,"Proceedings 14th International Workshop on Foundations of Coordination Languages and Self-Adaptive Systems, FOCLASA 2015, Madrid, Spain, 5th September 2015.",201,2015,True,http://arxiv.org/abs/1512.06947|https://doi.org/10.4204/EPTCS.201,201
2121261,LAFM,Leila Ribeiro 0001|Nazareno Aguirre,http://arxiv.org/abs/1401.0564|https://doi.org/10.4204/EPTCS.139,journals/corr/AguirreR14,,"Proceedings First Latin American Workshop on Formal Methods, LAFM 2013, Buenos Aires, Argentina, August 26th 2013.",139,2014,True,http://arxiv.org/abs/1401.0564|https://doi.org/10.4204/EPTCS.139,139
2125211,LINEARITY,Iliano Cervesato|Sandra Alves,http://arxiv.org/abs/1502.04419|https://doi.org/10.4204/EPTCS.176,journals/corr/AlvesC15,,"Proceedings Third International Workshop on Linearity, LINEARITY 2014, Vienna, Austria, 13th July, 2014.",176,2015,True,http://arxiv.org/abs/1502.04419|https://doi.org/10.4204/EPTCS.176,176
